catalog_number,site_code,site_name,investigator_id,year_collected,month_collected,day_collected,start_year_collected,start_month_collected,start_day_collected,end_year_collected,end_month_collected,end_day_collected,sampling_method,phylum,class,order,family,scientific_name,japanese_name,standard_length,wet_weight,sex,remarks
MOT-LK-INWFFSLWW0000103,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,25.0,0.3,,St.3
MOT-LK-INWFFSLWW0000104,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,21.0,0.2,,St.3
MOT-LK-INWFFSLWW0000105,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,26.0,0.3,,St.3
MOT-LK-INWFFSLWW0000106,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,28.0,0.4,,St.3
MOT-LK-INWFFSLWW0000107,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,24.0,0.2,,St.3
MOT-LK-INWFFSLWW0000108,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,25.0,0.3,,St.3
MOT-LK-INWFFSLWW0000109,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,24.0,0.3,,St.3
MOT-LK-INWFFSLWW0000110,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,23.0,0.2,,St.3
MOT-LK-INWFFSLWW0000111,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,21.0,0.2,,St.3
MOT-LK-INWFFSLWW0000112,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,21.0,0.2,,St.3
MOT-LK-INWFFSLWW0000113,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,20.0,0.1,,St.3
MOT-LK-INWFFSLWW0000114,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,24.0,0.2,,St.3
MOT-LK-INWFFSLWW0000115,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,24.0,0.2,,St.3
MOT-LK-INWFFSLWW0000116,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,25.0,0.2,,St.3
MOT-LK-INWFFSLWW0000117,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,22.0,0.2,,St.3
MOT-LK-INWFFSLWW0000118,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,21.0,0.2,,St.3
MOT-LK-INWFFSLWW0000119,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,21.0,0.1,,St.3
MOT-LK-INWFFSLWW0000120,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,23.0,0.2,,St.3
MOT-LK-INWFFSLWW0000121,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,23.0,0.2,,St.3
MOT-LK-INWFFSLWW0000122,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,20.0,0.1,,St.3
MOT-LK-INWFFSLWW0000123,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,39.0,1.1,,St.3
MOT-LK-INWFFSLWW0000124,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,42.0,1.5,,St.3
MOT-LK-INWFFSLWW0000125,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,48.0,2.1,,St.3
MOT-LK-INWFFSLWW0000126,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Rhinogobius sp. OR,トウヨシノボリ類,41.0,0.9,,St.3
MOT-LK-INWFFSLWW0000127,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Misgurnus anguillicaudatus,ドジョウ,30.0,0.2,,St.3
MOT-LK-INWFFSLWW0000128,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Misgurnus anguillicaudatus,ドジョウ,40.0,0.5,,St.3
MOT-LK-INWFFSLWW0000129,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,ドジョウ科,Misgurnus anguillicaudatus,ドジョウ,31.0,0.2,,St.3
MOT-LK-INWFFSLWW0000130,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,59.0,2.5,,St.3
MOT-LK-INWFFSLWW0000131,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,62.0,3.0,,St.3
MOT-LK-INWFFSLWW0000132,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,52.0,2.1,,St.3
MOT-LK-INWFFSLWW0000133,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,64.0,3.5,,St.3
MOT-LK-INWFFSLWW0000134,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,51.0,1.7,,St.3
MOT-LK-INWFFSLWW0000135,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,70.0,4.8,,St.3
MOT-LK-INWFFSLWW0000136,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,54.0,2.2,,St.3
MOT-LK-INWFFSLWW0000137,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,50.0,2.5,,St.3
MOT-LK-INWFFSLWW0000138,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,52.0,1.8,,St.3
MOT-LK-INWFFSLWW0000139,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,66.0,4.1,,St.3
MOT-LK-INWFFSLWW0000140,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,64.0,3.4,,St.3
MOT-LK-INWFFSLWW0000141,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,71.0,6.0,,St.3
MOT-LK-INWFFSLWW0000142,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,46.0,1.5,,St.3
MOT-LK-INWFFSLWW0000143,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,46.0,1.5,,St.3
MOT-LK-INWFFSLWW0000144,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,63.0,3.6,,St.3
MOT-LK-INWFFSLWW0000145,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,54.0,2.2,,St.3
MOT-LK-INWFFSLWW0000146,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,55.0,2.2,,St.3
MOT-LK-INWFFSLWW0000147,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,57.0,2.8,,St.3
MOT-LK-INWFFSLWW0000148,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,52.0,2.1,,St.3
MOT-LK-INWFFSLWW0000149,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,57.0,2.5,,St.3
MOT-LK-INWFFSLWW0000150,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,94.0,11.9,,St.3
MOT-LK-INWFFSLWW0000151,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,64.0,4.3,,St.3
MOT-LK-INWFFSLWW0000152,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,103.0,14.9,,St.3
MOT-LK-INWFFSLWW0000153,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,79.0,5.8,,St.3
MOT-LK-INWFFSLWW0000154,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,90.0,9.9,,St.3
MOT-LK-INWFFSLWW0000155,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,67.0,4.4,,St.3
MOT-LK-INWFFSLWW0000156,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,84.0,8.3,,St.3
MOT-LK-INWFFSLWW0000157,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,69.0,4.7,,St.3
MOT-LK-INWFFSLWW0000158,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,102.0,14.4,,St.3
MOT-LK-INWFFSLWW0000159,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,72.0,5.8,,St.3
MOT-LK-INWFFSLWW0000160,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,87.0,9.5,,St.3
MOT-LK-INWFFSLWW0000161,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,75.0,5.9,,St.3
MOT-LK-INWFFSLWW0000162,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,83.0,8.4,,St.3
MOT-LK-INWFFSLWW0000163,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,84.0,8.3,,St.3
MOT-LK-INWFFSLWW0000164,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,89.0,9.1,,St.3
MOT-LK-INWFFSLWW0000165,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,80.0,7.7,,St.3
MOT-LK-INWFFSLWW0000166,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,91.0,10.9,,St.3
MOT-LK-INWFFSLWW0000167,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,76.0,5.7,,St.3
MOT-LK-INWFFSLWW0000168,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,84.0,7.3,,St.3
MOT-LK-INWFFSLWW0000169,INW,猪苗代湖,mem2019LKINW_FF,2019,9,30,2019,9,30,2019,10,1,タモ網・投網,脊索動物門,硬骨魚綱,コイ目,コイ科,Opsariichthys platypus,オイカワ,86.0,9.0,,St.3
MOT-LK-INWFFSLWW0000170,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Gnathopogon elongatus elongatus,タモロコ,56.0,3.6,,St.1
MOT-LK-INWFFSLWW0000171,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Gnathopogon elongatus elongatus,タモロコ,66.0,5.5,,St.1
MOT-LK-INWFFSLWW0000172,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,53.0,2.0,,St.1
MOT-LK-INWFFSLWW0000173,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudaspius hakonensis ,ウグイ,48.0,1.7,,St.1
MOT-LK-INWFFSLWW0000174,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius urotaenia,ウキゴリ,52.0,2.3,,St.1
MOT-LK-INWFFSLWW0000175,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius urotaenia,ウキゴリ,55.0,3.0,,St.1
MOT-LK-INWFFSLWW0000176,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius urotaenia,ウキゴリ,62.0,5.1,,St.1
MOT-LK-INWFFSLWW0000177,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius urotaenia,ウキゴリ,59.0,4.2,,St.1
MOT-LK-INWFFSLWW0000178,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius urotaenia,ウキゴリ,51.0,3.3,,St.1
MOT-LK-INWFFSLWW0000179,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,スズキ目,ハゼ科,Gymnogobius urotaenia,ウキゴリ,57.0,3.3,,St.1
MOT-LK-INWFFSLWW0000180,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudogobio polystictus,スナゴカマツカ,74.0,7.1,,St.1
MOT-LK-INWFFSLWW0000181,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,56.0,2.8,,St.1
MOT-LK-INWFFSLWW0000182,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,52.0,2.4,,St.1
MOT-LK-INWFFSLWW0000183,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,49.0,3.0,,St.1
MOT-LK-INWFFSLWW0000184,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,49.0,2.3,,St.1
MOT-LK-INWFFSLWW0000185,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,41.0,2.2,,St.1
MOT-LK-INWFFSLWW0000186,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,51.0,2.4,,St.1
MOT-LK-INWFFSLWW0000187,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,47.0,1.8,,St.1
MOT-LK-INWFFSLWW0000188,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,55.0,3.0,,St.1
MOT-LK-INWFFSLWW0000189,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,43.0,1.4,,St.1
MOT-LK-INWFFSLWW0000190,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,51.0,2.5,,St.1
MOT-LK-INWFFSLWW0000191,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,61.0,4.2,,St.1
MOT-LK-INWFFSLWW0000192,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,56.0,3.2,,St.1
MOT-LK-INWFFSLWW0000193,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Pseudorasbora parva,モツゴ,55.0,2.9,,St.1
MOT-LK-INWFFSLWW0000194,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,57.0,3.9,,St.2
MOT-LK-INWFFSLWW0000195,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,59.0,4.5,,St.2
MOT-LK-INWFFSLWW0000196,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,61.0,5.2,,St.2
MOT-LK-INWFFSLWW0000197,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,41.0,1.5,,St.2
MOT-LK-INWFFSLWW0000198,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,63.0,5.6,,St.2
MOT-LK-INWFFSLWW0000199,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,59.0,4.2,,St.2
MOT-LK-INWFFSLWW0000200,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,57.0,4.2,,St.2
MOT-LK-INWFFSLWW0000201,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,65.0,6.4,,St.2
MOT-LK-INWFFSLWW0000202,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,56.0,3.1,,St.2
MOT-LK-INWFFSLWW0000203,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,35.0,0.8,,St.2
MOT-LK-INWFFSLWW0000204,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,43.0,1.8,,St.2
MOT-LK-INWFFSLWW0000205,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,43.0,1.6,,St.2
MOT-LK-INWFFSLWW0000206,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,41.0,1.5,,St.2
MOT-LK-INWFFSLWW0000207,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,58.0,4.4,,St.2
MOT-LK-INWFFSLWW0000208,INW,猪苗代湖,mem2019LKINW_FF,2019,10,1,2019,9,30,2019,10,1,小型定置網,脊索動物門,硬骨魚綱,コイ目,コイ科,Tanakia lanceolata,ヤリタナゴ,57.0,3.9,,St.2
